"province","ID_INE","Date","Incidence","Median_Age","Male2Female","Older","GDPpc","Density","Transit","Mean_Temp_lag8","Humidity_lag8","Sunshine_Hours_lag8","Mean_Temp_lag11","Humidity_lag11","Sunshine_Hours_lag11","Mean_Temp_lag11w","Humidity_lag11w","Sunshine_Hours_lag11w"
"La Rioja",26,"2020-03-28",124.92822716754,44.49,97.14,22.5,25.636,227.846237983237,0,10.125,76.875,5.15,10.0818181818182,73.3636363636364,5.44545454545455,11.1597026928831,69.9339855667295,6.87723930515434
"La Rioja",26,"2020-03-29",141.718720094653,44.49,97.14,22.5,25.636,227.846237983237,0,10.925,74.125,5.9875,10.3363636363636,70.9090909090909,6.45454545454545,10.6303675808559,67.6688347944784,6.86781130850367
"La Rioja",26,"2020-03-30",150.766446853305,44.49,97.14,22.5,25.636,227.846237983237,0,11.1625,71.5,6.8,10.5181818181818,68.3636363636364,7.52727272727273,10.044989877722,65.4179419129167,7.43943809015537
"La Rioja",26,"2020-03-31",157.465244549615,44.49,97.14,22.5,25.636,227.846237983237,0,10.8375,68.5,7.025,10.5545454545455,66.8181818181818,8.08181818181818,9.80458687930407,63.7734758628481,8.34849884373709
"La Rioja",26,"2020-04-01",170.514850451516,44.49,97.14,22.5,25.636,227.846237983237,0,10.425,66.75,7.625,10,66.2727272727273,8.12727272727273,9.63807880547072,63.5098683543909,8.94574270445334
"La Rioja",26,"2020-04-02",181.215527291076,44.49,97.14,22.5,25.636,227.846237983237,0,10.4125,65.75,8.35,9.3,67.7272727272727,7.58181818181818,8.95883921037255,64.9688949623801,8.63473197692958
"La Rioja",26,"2020-04-03",193.482156838863,44.49,97.14,22.5,25.636,227.846237983237,0,10.3875,65.875,8.4,9.1,69.1818181818182,6.72727272727273,7.93932471167134,68.2417818844627,7.18771223133155
"La Rioja",26,"2020-04-04",209.228681293825,44.49,97.14,22.5,25.636,227.846237983237,0,9.6375,65.25,7.925,8.96363636363636,69.4545454545455,5.76363636363636,7.43704668235521,71.848666460262,5.27010843932864
"La Rioja",26,"2020-04-05",225.497189984862,44.49,97.14,22.5,25.636,227.846237983237,0,8.4875,66.375,7.275,8.78181818181818,68.1818181818182,5.29090909090909,7.65558896133095,73.7084154256357,3.5668184246295
"La Rioja",26,"2020-04-06",236.545856315139,44.49,97.14,22.5,25.636,227.846237983237,0,8.0375,68.375,6.4375,8.54545454545454,68,4.68181818181818,8.19909865952443,72.7939911647426,2.2714024837715
"La Rioja",26,"2020-04-07",247.594522645416,44.49,97.14,22.5,25.636,227.846237983237,0,7.9875,69.75,5.625,8.80909090909091,67.8181818181818,4.09090909090909,8.84778378567828,70.5555849370629,1.38885760858611
"La Rioja",26,"2020-04-08",256.729246776747,44.49,97.14,22.5,25.636,227.846237983237,0,8.3375,69.75,4.9375,9.22727272727273,69.4545454545455,3.59090909090909,9.70758741622791,69.0174410002108,0.825449949456355
"La Rioja",26,"2020-04-09",263.254049727698,44.49,97.14,22.5,25.636,227.846237983237,0,8.4625,70.125,3.55,9.51818181818182,71.8181818181818,2.58181818181818,10.4908204937966,69.8714835113444,0.440618771600413
"La Rioja",26,"2020-04-10",267.603918361665,44.49,97.14,22.5,25.636,227.846237983237,0,8.8125,70.75,2.075,9.84545454545455,73.0909090909091,2.14545454545455,11.1096381191945,72.471107467122,0.488903563796048
"La Rioja",26,"2020-04-11",280.392532145529,44.49,97.14,22.5,25.636,227.846237983237,0,9.0125,72.125,0.85,10.2090909090909,73.7272727272727,2.12727272727273,11.7905894168544,74.3019560824106,1.49694817758132
"Leon",24,"2020-03-13",6.95650661628996,48.87,95.01,19.17,19.734,29.5222871469604,0,7.45,76.1,7.7375,8.34545454545455,72.2427272727273,8.49090909090909,8.07475109462744,69.8182407046295,9.19012897050319
"Leon",24,"2020-03-14",7.17389744804903,48.87,95.01,19.17,19.734,29.5222871469604,0,7.4,75,8.175,8.70909090909091,71.91,8.34545454545454,9.119036428974,67.5481370553513,9.41133543384143
"Leon",24,"2020-03-15",10.2173690926759,48.87,95.01,19.17,19.734,29.5222871469604,0,8.1625,72.0875,8.4875,9.06363636363636,71.1918181818182,8.20909090909091,10.0570480999842,66.8843721837192,9.01220391261537
"Leon",24,"2020-03-16",10.2173690926759,48.87,95.01,19.17,19.734,29.5222871469604,0,8.5875,70.14625,9.0125,9.02727272727273,70.3372727272727,8.66363636363636,10.3970449808266,67.5286705948238,8.55077049097067
"Leon",24,"2020-03-17",16.3043123819296,48.87,95.01,19.17,19.734,29.5222871469604,0,8.7875,69.16375,8.975,8.73636363636364,69.91,9,10.1442058207721,68.5426066929576,8.58374407831602
"Leon",24,"2020-03-18",23.0434281664605,48.87,95.01,19.17,19.734,29.5222871469604,0,9.1125,68.45125,8.8125,8.54545454545454,68.6981818181818,9.15454545454545,9.52508757925383,69.263837380944,8.83052233761617
"Leon",24,"2020-03-19",29.1303714557142,48.87,95.01,19.17,19.734,29.5222871469604,0,9.5625,68.52625,9.05,9.00909090909091,68.9527272727273,8.65454545454545,8.77809637970834,69.4309731288429,8.83746662695322
"Leon",24,"2020-03-20",35.6520964084861,48.87,95.01,19.17,19.734,29.5222871469604,0,9.575,68.61375,8.925,9.35454545454546,69.2890909090909,8.65454545454545,8.52416879260401,69.8188804728618,8.44491699964194
"Leon",24,"2020-03-21",43.6955571835713,48.87,95.01,19.17,19.734,29.5222871469604,0,9.4625,67.035,9.1875,9.88181818181818,68.7527272727273,8.7,8.93983092309402,70.6651850533489,8.2538942871097
"Leon",24,"2020-03-22",43.6955571835713,48.87,95.01,19.17,19.734,29.5222871469604,0,9.625,68.0475,8.4,9.98181818181818,70.6254545454545,7.8,9.53129269695541,72.005762417409,7.88847234417117
"Leon",24,"2020-03-23",63.0433412101278,48.87,95.01,19.17,19.734,29.5222871469604,0,9.6125,70.31,8.35,9.87272727272727,73.3072727272727,7.23636363636364,9.88963506741927,74.4683122428072,6.88870438223152
"Leon",24,"2020-03-24",78.6954810967802,48.87,95.01,19.17,19.734,29.5222871469604,0,9.5625,71.30125,8.025,9.64545454545454,74.5372727272727,7.01818181818182,10.0490201870629,77.218899105758,6.01450736700265
"Leon",24,"2020-03-25",95.2171843104689,48.87,95.01,19.17,19.734,29.5222871469604,0,9.15,73.23375,7.425,9.23636363636363,74.6427272727273,7.50909090909091,9.97935645206443,78.4867956649296,6.01565405655561
"Leon",24,"2020-03-26",112.173669187676,48.87,95.01,19.17,19.734,29.5222871469604,0,9.275,74.99625,7.15,9.36363636363636,74.3172727272727,7.92727272727273,9.81299230746848,77.7412332562255,6.80269621094715
"Leon",24,"2020-03-27",136.521442344691,48.87,95.01,19.17,19.734,29.5222871469604,0,9.4375,75.92125,6.75,9.52727272727273,72.9927272727273,7.96363636363636,9.80753396202108,75.3341212644058,7.91972046611012
"Leon",24,"2020-03-28",157.825743857079,48.87,95.01,19.17,19.734,29.5222871469604,0,9.475,75.67125,6.925,9.3,70.65,8.21818181818182,9.70263999156396,70.9718074572655,9.05923479333847
"Leon",24,"2020-03-29",178.477872874189,48.87,95.01,19.17,19.734,29.5222871469604,0,10.2375,76.1775,7.125,9.23636363636364,69.96,8.41818181818182,9.06850544574844,65.7349523451114,10.0031685493155
"Leon",24,"2020-03-30",199.564783554818,48.87,95.01,19.17,19.734,29.5222871469604,0,10.275,74.08125,8.1,9.03636363636364,68.4009090909091,9.1,8.1018125900725,61.6269371705089,10.7024541535922
"Leon",24,"2020-03-31",209.564761815735,48.87,95.01,19.17,19.734,29.5222871469604,0,9.5,70.485,8.325,8.79090909090909,66.9872727272727,9.11818181818182,7.50748538625691,59.2053177172307,11.0408263754439
"Leon",24,"2020-04-01",218.912567581375,48.87,95.01,19.17,19.734,29.5222871469604,0,8.575,68.695,8.8,7.86363636363637,65.3636363636364,9.02727272727273,7.17412925286613,58.1004140178207,10.9554557727536
"Leon",24,"2020-04-02",231.738626655159,48.87,95.01,19.17,19.734,29.5222871469604,0,8.325,64.98875,10.1875,7.18181818181818,64.4727272727273,9.31818181818182,6.37882130554934,58.055782327895,10.241018832898
"Leon",24,"2020-04-03",244.564685728944,48.87,95.01,19.17,19.734,29.5222871469604,0,8.125,61.62,10.9375,7,64.5363636363636,9.27272727272727,5.51427672922247,60.7472635501974,8.89568780315304
"Leon",24,"2020-04-04",261.73856143791,48.87,95.01,19.17,19.734,29.5222871469604,0,7.1125,58.6875,10.7875,6.80909090909091,64.5181818181818,9.26363636363636,5.38502160021492,65.7610222771704,7.59915429343902
"Leon",24,"2020-04-05",274.129838848176,48.87,95.01,19.17,19.734,29.5222871469604,0,6.325,59.25,9.9125,6.67272727272727,65.3818181818182,9,5.74881961350287,70.4696435975733,6.98141111331451
"Leon",24,"2020-04-06",285.868943763166,48.87,95.01,19.17,19.734,29.5222871469604,0,6.025,61.5475,9,6.40909090909091,65.4081818181818,8.88181818181818,6.17913973292666,73.4838385580923,7.00530285145529
"Leon",24,"2020-04-07",292.173277884179,48.87,95.01,19.17,19.734,29.5222871469604,0,5.7,64.26875,8.5375,6.41818181818182,68.0872727272727,7.80909090909091,6.71879708047309,74.9829731117315,7.0695745275682
"Leon",24,"2020-04-08",303.912382799168,48.87,95.01,19.17,19.734,29.5222871469604,0,5.8625,68.4275,8,6.98181818181818,71.7663636363636,6.88181818181818,7.53204306735674,76.8113526260085,6.30936704173875
"Leon",24,"2020-04-09",316.303660209434,48.87,95.01,19.17,19.734,29.5222871469604,0,6.35,69.91875,7.7625,7.77272727272727,74.5681818181818,6.14545454545454,8.59557991253365,79.3168528502067,5.17269054746836
"Leon",24,"2020-04-10",328.91232845146,48.87,95.01,19.17,19.734,29.5222871469604,0,6.675,73.65,6.325,8.3,77.0818181818182,5.74545454545455,9.74612780151587,81.7698375440588,4.4745396268556
"Leon",24,"2020-04-11",334.347099245436,48.87,95.01,19.17,19.734,29.5222871469604,0,7.0125,77.05625,5.25,8.52727272727273,79.9227272727273,4.91818181818182,10.7362614387424,83.5363577184988,4.30466854416158
"Lerida",25,"2020-03-13",5.97797346699469,43.41,102.57,26.88,28.211,35.72955348395,0,11.875,61.625,7.9,12.0727272727273,61.3636363636364,8.52727272727273,11.7041266521769,60.1660821548808,9.2178934304899
"Lerida",25,"2020-03-14",7.81734991837767,43.41,102.57,26.88,28.211,35.72955348395,0,11.625,61.75,8.3625,12.2727272727273,62,8.74545454545454,12.160169007559,60.7426758807001,9.50202102576232
"Lerida",25,"2020-03-15",8.27719403122341,43.41,102.57,26.88,28.211,35.72955348395,0,11.675,61.75,8.325,12.5818181818182,62.7272727272727,8.59090909090909,12.9591137468347,61.4524485070338,9.59345675707937
"Lerida",25,"2020-03-16",9.42680431333778,43.41,102.57,26.88,28.211,35.72955348395,0,12.1875,61.625,9.1625,12.8363636363636,63,9.14545454545455,13.575215775725,62.9597649919133,9.45934028548182
"Lerida",25,"2020-03-17",11.7260248775665,43.41,102.57,26.88,28.211,35.72955348395,0,12.4625,61,9.275,12.6909090909091,63.8181818181818,9.1,13.7110534540779,64.9292157662078,9.31641228873354
"Lerida",25,"2020-03-18",15.1748557239096,43.41,102.57,26.88,28.211,35.72955348395,0,12.5625,61.625,9.45,12.5272727272727,65.7272727272727,8.57272727272727,13.5294729437609,67.6152513663765,8.84676080659692
"Lerida",25,"2020-03-19",17.9339204009841,43.41,102.57,26.88,28.211,35.72955348395,0,13.025,62.75,9.525,13.0181818181818,67.1818181818182,7.83636363636364,13.2997495870782,71.245674668993,7.47385145699602
"Lerida",25,"2020-03-20",25.0615041500931,43.41,102.57,26.88,28.211,35.72955348395,0,13.2,64.5,9.4125,13.1272727272727,69.3636363636364,6.99090909090909,13.216298769039,74.3430860059666,5.7149520678474
"Lerida",25,"2020-03-21",34.258386407008,43.41,102.57,26.88,28.211,35.72955348395,0,13.2625,67.875,8.3,13.2272727272727,70.7272727272727,7.08181818181818,13.1506147752772,76.5356659612795,4.45059845891368
"Lerida",25,"2020-03-22",37.4772951969282,43.41,102.57,26.88,28.211,35.72955348395,0,13.5125,70.75,7.0875,13.1545454545455,72.1818181818182,7.01818181818182,12.9742681590444,77.2822331547018,4.56248209600409
"Lerida",25,"2020-03-23",46.2143333409974,43.41,102.57,26.88,28.211,35.72955348395,0,13.6625,73.125,6.025,13.1545454545455,72.4545454545455,7.24545454545454,12.6863875466795,76.2131775076439,5.73578538034993
"Lerida",25,"2020-03-24",59.549812613524,43.41,102.57,26.88,28.211,35.72955348395,0,13.4625,74.5,5.9125,12.9909090909091,73.0909090909091,7.09090909090909,12.3685705425156,74.3618509341279,7.10185209654304
"Lerida",25,"2020-03-25",73.3451359988964,43.41,102.57,26.88,28.211,35.72955348395,0,12.8375,75.75,5.9875,12.6636363636364,74.7272727272727,6.65454545454545,12.1954592303927,73.2212195176805,7.9177989485952
"Lerida",25,"2020-03-26",80.9325638608512,43.41,102.57,26.88,28.211,35.72955348395,0,12.4625,75.125,6.475,12.5,74.8181818181818,6.4,12.2332512526964,73.0703732027897,7.84515788590182
"Lerida",25,"2020-03-27",113.581495872899,43.41,102.57,26.88,28.211,35.72955348395,0,12.4,75.5,6.3375,12.1090909090909,75.1818181818182,5.57272727272727,12.1735180270534,73.2605966172373,7.0219377167029
"Lerida",25,"2020-03-28",138.872922079415,43.41,102.57,26.88,28.211,35.72955348395,0,12.425,76,5.9125,11.7272727272727,75.1818181818182,5.58181818181818,11.654436597258,73.3183575283929,6.04151032834161
"Lerida",25,"2020-03-29",156.346998367553,43.41,102.57,26.88,28.211,35.72955348395,0,12.525,74.125,6.4625,11.3363636363636,73.0909090909091,6.43636363636364,10.8373927376883,72.8592984637745,5.87500606184712
"Lerida",25,"2020-03-30",172.90138643,43.41,102.57,26.88,28.211,35.72955348395,0,11.775,73.75,6.4125,11.2,71.8181818181818,7.22727272727273,10.1512290396034,71.4952494245902,6.4735797293694
"Lerida",25,"2020-03-31",189.68569654887,43.41,102.57,26.88,28.211,35.72955348395,0,11.275,72.5,7.475,11.2181818181818,69.6363636363636,8.3,10.1589740981771,69.1744191042401,7.4885231446418
"Lerida",25,"2020-04-01",206.240084611317,43.41,102.57,26.88,28.211,35.72955348395,0,10.6625,71.125,7.4125,10.8181818181818,68.2727272727273,7.50909090909091,10.4670176067454,66.6142277190594,8.14690807019299
"Lerida",25,"2020-04-02",220.955096222381,43.41,102.57,26.88,28.211,35.72955348395,0,10.825,70.25,7.375,10.3181818181818,70.2727272727273,6.55454545454546,10.2966750390769,65.7774395771221,7.53106361148848
"Lerida",25,"2020-04-03",227.852757915067,43.41,102.57,26.88,28.211,35.72955348395,0,11,69.25,7.475,10.1727272727273,70.3818181818182,5.54545454545455,9.6934084820623,67.8675629648028,5.92968372265148
"Lerida",25,"2020-04-04",238.429172510519,43.41,102.57,26.88,28.211,35.72955348395,0,10.475,67.875,6.4875,10.2,70.0363636363636,5.01818181818182,9.39568169195683,69.7919132198287,4.30997379291556
"Lerida",25,"2020-04-05",244.407145977514,43.41,102.57,26.88,28.211,35.72955348395,0,9.6125,69.625,5.85,10.1272727272727,69.2363636363636,5.16363636363636,9.70519002940017,70.3059087509754,3.5101982793427
"Lerida",25,"2020-04-06",252.454417952314,43.41,102.57,26.88,28.211,35.72955348395,0,9.2625,69.025,5.3,10.1272727272727,68.8,5.83636363636364,10.3325705005794,70.0214601293317,3.88585176103976
"Lerida",25,"2020-04-07",258.202469362886,43.41,102.57,26.88,28.211,35.72955348395,0,9.775,68.425,5.575,10.4909090909091,68.3636363636364,6.67272727272727,11.0003988585501,69.5095476866128,5.26413626334768
"Lerida",25,"2020-04-08",265.330053111995,43.41,102.57,26.88,28.211,35.72955348395,0,10.225,67.825,5.3375,11,67.9272727272727,6.5,11.5952872929001,69.0505180433761,6.63721818342125
"Lerida",25,"2020-04-09",280.504908835905,43.41,102.57,26.88,28.211,35.72955348395,0,10.8625,68.225,5.6375,11.5181818181818,68.2181818181818,5.78181818181818,12.1817775772283,68.7615802479717,7.12079672846536
"Lerida",25,"2020-04-10",287.862414641437,43.41,102.57,26.88,28.211,35.72955348395,0,10.8,69,5.65,11.5727272727273,68.7818181818182,5.53636363636364,12.6172561827879,68.5842860519832,6.70593049991587
"Lerida",25,"2020-04-11",297.289218954774,43.41,102.57,26.88,28.211,35.72955348395,0,10.975,70.15,5,11.7727272727273,69.6181818181818,5.55454545454545,12.9884810940092,68.4884944820714,6.5510183854898
"Lugo",27,"2020-03-13",0.910230075822165,49.8,94.35,19.54,22.261,33.4338317593867,0,10.4,81.8125,3.925,10.7545454545455,80.9272727272727,5.32727272727273,10.5239853861686,80.1516762074277,6.7252955427193
"Lugo",27,"2020-03-14",2.12387017691839,49.8,94.35,19.54,22.261,33.4338317593867,0,10.2875,81.5,4.7,10.6636363636364,80.7909090909091,5.14545454545454,10.9680758830257,79.6794167611899,7.1592470369576
"Lugo",27,"2020-03-15",3.94433032856272,49.8,94.35,19.54,22.261,33.4338317593867,0,10.675,81.25,5.6,10.8,80.6,5.15454545454545,11.1109128733453,79.4373283811163,6.54187774245681
"Lugo",27,"2020-03-16",5.76479048020705,49.8,94.35,19.54,22.261,33.4338317593867,0,11,80.5875,6.3875,10.6818181818182,79.6363636363636,5.81818181818182,10.9059404533653,78.9015620645748,5.79613934294183
"Lugo",27,"2020-03-17",6.97843058130327,49.8,94.35,19.54,22.261,33.4338317593867,0,10.475,80.2125,6.25,10.0090909090909,80.3909090909091,5.86363636363636,10.4870419106643,78.6780495750805,5.57308000468328
"Lugo",27,"2020-03-18",10.922760909866,49.8,94.35,19.54,22.261,33.4338317593867,0,10.475,79.125,6.1,9.71818181818182,79.9272727272727,5.98181818181818,9.75846099675076,79.693001374284,5.31704679147685
"Lugo",27,"2020-03-19",13.9568611626065,49.8,94.35,19.54,22.261,33.4338317593867,0,10.825,78.5375,6.6375,9.90909090909091,79.8363636363636,6.34545454545454,9.00964839270332,80.6449512147959,5.28899861147504
"Lugo",27,"2020-03-20",16.384141364799,49.8,94.35,19.54,22.261,33.4338317593867,0,10.25,80.025,5.725,10.0545454545455,79.8454545454545,6.20909090909091,8.79278623317937,80.751931610818,5.7411398146681
"Lugo",27,"2020-03-21",17.5977814658952,49.8,94.35,19.54,22.261,33.4338317593867,0,9.675,79.8625,5.95,10.2727272727273,79.9909090909091,6.59090909090909,9.32065197773013,80.6072860780765,6.39174992523006
"Lugo",27,"2020-03-22",18.8114215669914,49.8,94.35,19.54,22.261,33.4338317593867,0,9.6625,79.725,6.0375,10.5363636363636,81.2181818181818,5.89090909090909,10.2377590164605,81.2540957515431,6.61899041702388
"Lugo",27,"2020-03-23",29.4307724515833,49.8,94.35,19.54,22.261,33.4338317593867,0,9.8375,80.05,5.725,10.6818181818182,82.1181818181818,5.32727272727273,11.0769988868253,82.9674792441389,6.05974501648588
"Lugo",27,"2020-03-24",31.2512326032277,49.8,94.35,19.54,22.261,33.4338317593867,0,9.7375,80.525,5.6625,10.3909090909091,82.4363636363636,4.56363636363636,11.6068968184061,84.4662270828623,5.14466887331273
"Lugo",27,"2020-03-25",43.994453664738,49.8,94.35,19.54,22.261,33.4338317593867,0,10.1125,82.0875,5.725,10.4272727272727,82.4545454545455,4.73636363636364,11.7350707220914,84.8674304392301,4.13738060611008
"Lugo",27,"2020-03-26",47.6353739680266,49.8,94.35,19.54,22.261,33.4338317593867,0,10.5125,83.3375,5.8375,10.5363636363636,82.1454545454545,5.12727272727273,11.5273132144702,84.0032217416564,3.52339190834553
"Lugo",27,"2020-03-27",72.5149960404992,49.8,94.35,19.54,22.261,33.4338317593867,0,10.6,84.4375,4.6625,10.6272727272727,81.7727272727273,4.91818181818182,11.281242932977,81.8866077342435,3.73729225406252
"Lugo",27,"2020-03-28",81.9207068239949,49.8,94.35,19.54,22.261,33.4338317593867,0,11.05,83.05,4.7,10.6363636363636,80.1,5.6,10.9892138577546,79.0821537569862,4.61743544285424
"Lugo",27,"2020-03-29",81.9207068239949,49.8,94.35,19.54,22.261,33.4338317593867,0,11.6,82.175,4.925,10.7636363636364,79.0054545454546,6.07272727272727,10.3361583112016,76.6063321259142,5.81121413692087
"Lugo",27,"2020-03-30",121.97083016017,49.8,94.35,19.54,22.261,33.4338317593867,0,11.8125,81.2,4.675,10.6818181818182,78.3327272727273,6.14545454545455,9.59492589745322,74.4865105696478,7.06989734978011
"Lugo",27,"2020-03-31",151.705012637028,49.8,94.35,19.54,22.261,33.4338317593867,0,11.05,80.375,4.8875,10.3181818181818,77.9872727272727,6.29090909090909,9.07790320689215,73.1239315178117,8.09061969158395
"Lugo",27,"2020-04-01",177.798274810596,49.8,94.35,19.54,22.261,33.4338317593867,0,10.35,78.5075,5.2375,9.50909090909091,75.7909090909091,5.93636363636364,8.63073850251016,72.1844843587066,8.49885765763368
"Lugo",27,"2020-04-02",177.798274810596,49.8,94.35,19.54,22.261,33.4338317593867,0,9.8625,75.7575,6.3875,8.68181818181818,74.5363636363636,5.94545454545454,7.85282095170053,70.9557066501831,7.95724645101177
"Lugo",27,"2020-04-03",191.755135973203,49.8,94.35,19.54,22.261,33.4338317593867,0,9.3375,74.37,7.05,8.4,74.5363636363636,6.08181818181818,7.04914286650981,71.4115939839159,6.75264018126745
"Lugo",27,"2020-04-04",206.622227211632,49.8,94.35,19.54,22.261,33.4338317593867,0,8.525,71.3875,7.55,8.20909090909091,74.3909090909091,6.24545454545455,6.9115741193406,73.8163076281482,5.70968705929567
"Lugo",27,"2020-04-05",218.151808172046,49.8,94.35,19.54,22.261,33.4338317593867,0,7.7125,71.2,7.3875,8.22727272727273,73.2418181818182,7.03636363636364,7.32306031047918,75.8929700038883,5.14387336597628
"Lugo",27,"2020-04-06",225.737058803897,49.8,94.35,19.54,22.261,33.4338317593867,0,7.575,72.875,7.15,8.28181818181818,72.1790909090909,7.11818181818182,8.02633663380395,75.5976189295522,5.49548603668695
"Lugo",27,"2020-04-07",232.412079359926,49.8,94.35,19.54,22.261,33.4338317593867,0,7.275,74.2875,6.4875,8.44545454545455,72.5427272727273,6.59090909090909,8.92848241264159,73.6653769830271,5.99539935018318
"Lugo",27,"2020-04-08",239.997329991778,49.8,94.35,19.54,22.261,33.4338317593867,0,7.7375,73.62,6.675,8.90909090909091,73.8336363636364,5.86363636363636,9.92114782078492,72.9015640220211,5.66995463806065
"Lugo",27,"2020-04-09",247.885990648903,49.8,94.35,19.54,22.261,33.4338317593867,0,8.1875,72.78875,6.3625,9.49090909090909,75.2190909090909,5.45454545454545,10.7741568429648,74.5317904919617,4.92921841644328
"Lugo",27,"2020-04-10",254.864421230206,49.8,94.35,19.54,22.261,33.4338317593867,0,8.7375,73.23875,5.2875,10.1,75.9554545454546,5.20909090909091,11.6531173368458,76.8841712979538,4.67560741375293
"Lugo",27,"2020-04-11",263.35990193788,49.8,94.35,19.54,22.261,33.4338317593867,0,9.1125,74.66375,4.3,10.6181818181818,77.4645454545455,4.36363636363636,12.5656186149457,78.9592958535466,4.71094291012206
"Madrid",28,"2020-03-13",29.8646605618698,42.35,92.11,29.01,32.84,829.757572758495,1,10.85,67.5775,5.6625,11.5636363636364,66.1718181818182,6.27272727272727,10.7848148361299,63.4281981916581,6.6413162735698
"Madrid",28,"2020-03-14",44.1216593225614,42.35,92.11,29.01,32.84,829.757572758495,1,10.7625,64.89875,6.2,11.9,64.9654545454545,6.4,11.7981518880295,63.5651369645489,6.99082505093867
"Madrid",28,"2020-03-15",53.186109060938,42.35,92.11,29.01,32.84,829.757572758495,1,11.1875,65.16625,6.4625,12.4090909090909,65.64,6.61818181818182,12.9416101021743,64.3019439781903,6.85148805748932
"Madrid",28,"2020-03-16",62.5056840402954,42.35,92.11,29.01,32.84,829.757572758495,1,11.7125,63.79,7.1375,12.7727272727273,64.73,7.29090909090909,13.8662805658758,65.061276528308,7.0856900461275
"Madrid",28,"2020-03-17",73.1008852245567,42.35,92.11,29.01,32.84,829.757572758495,1,11.8375,63.09375,6.275,12.6181818181818,64.7754545454545,7.07272727272727,14.3704539331363,66.0354424061774,7.61025390078842
"Madrid",28,"2020-03-18",84.5965284358091,42.35,92.11,29.01,32.84,829.757572758495,1,12.2125,63.1,7.0125,12.1272727272727,65.9354545454545,6.78181818181818,14.1862198449751,67.7118099239653,7.64065187159979
"Madrid",28,"2020-03-19",101.704926948639,42.35,92.11,29.01,32.84,829.757572758495,1,12.9625,65.3725,7.5,12.3636363636364,68.7072727272727,6.41818181818182,13.2911898708335,70.3899408642281,6.75473304719535
"Madrid",28,"2020-03-20",107.527785389848,42.35,92.11,29.01,32.84,829.757572758495,1,13.525,66.635,7.325,12.7090909090909,70.6709090909091,5.69090909090909,12.4935083741197,73.341028652487,5.47067657452029
"Madrid",28,"2020-03-21",133.880722046453,42.35,92.11,29.01,32.84,829.757572758495,1,13.4625,67.71,6.8125,13.2454545454545,70.7254545454546,5.89090909090909,12.2149762454856,75.7469086695709,4.40197400385351
"Madrid",28,"2020-03-22",145.601475764453,42.35,92.11,29.01,32.84,829.757572758495,1,13.4875,70.42625,6.5375,13.1363636363636,72.1463636363636,5.42727272727273,12.2075556143298,76.6493509122934,3.92336319780066
"Madrid",28,"2020-03-23",158.702907257173,42.35,92.11,29.01,32.84,829.757572758495,1,13.3875,73.175,5.325,12.7181818181818,74.4818181818182,4.53636363636364,11.9646152876506,76.9576606334558,3.33625308899476
"Madrid",28,"2020-03-24",185.370998623224,42.35,92.11,29.01,32.84,829.757572758495,1,13.1625,73.83875,5.1375,12.1727272727273,76.1463636363636,3.92727272727273,11.3787981446823,78.2703484490461,2.61495842586403
"Madrid",28,"2020-03-25",219.062537799806,42.35,92.11,29.01,32.84,829.757572758495,1,12.4625,74.7725,4.8625,11.8363636363636,77.78,4.05454545454545,10.8589782312829,80.147092204828,2.22630473433633
"Madrid",28,"2020-03-26",257.616463922139,42.35,92.11,29.01,32.84,829.757572758495,1,11.6125,77.32375,3.6,11.5727272727273,78.7627272727273,3.3,10.8001629504325,81.5050466020124,2.15025163918444
"Madrid",28,"2020-03-27",288.786765423146,42.35,92.11,29.01,32.84,829.757572758495,1,10.8875,79.4875,2.5125,11.2818181818182,79.5454545454545,3.14545454545455,11.085682473661,81.629728799624,2.43702690408918
"Madrid",28,"2020-03-28",322.958540347457,42.35,92.11,29.01,32.84,829.757572758495,1,10.7625,80.975,2.125,10.9545454545455,78.2363636363636,3.54545454545455,11.3209198253654,80.0040786408912,3.54874733016538
"Madrid",28,"2020-03-29",340.322064101267,42.35,92.11,29.01,32.84,829.757572758495,1,11.45,80.7375,2.225,10.9727272727273,77.8909090909091,3.78181818181818,11.153286000291,76.848631170422,4.9904474658733
"Madrid",28,"2020-03-30",361.527473836907,42.35,92.11,29.01,32.84,829.757572758495,1,11.475,80.275,3,10.6454545454545,77.1545454545455,4.56363636363636,10.504902238818,74.5300545363959,5.95956110810545
"Madrid",28,"2020-03-31",412.83766200828,42.35,92.11,29.01,32.84,829.757572758495,1,11.1125,77.0375,4.375,10.4454545454545,75.58,5.42727272727273,9.86504140132843,73.1022665921767,6.92753415354411
"Madrid",28,"2020-04-01",447.819834756882,42.35,92.11,29.01,32.84,829.757572758495,1,10.3375,77.5625,3.9125,9.71818181818182,75.5981818181818,4.78181818181818,9.40602776278539,72.0076067022118,7.41206357204313
"Madrid",28,"2020-04-02",482.56188963162,42.35,92.11,29.01,32.84,829.757572758495,1,10.0625,77.3125,5.35,9.29090909090909,77.7436363636364,4.78181818181818,8.77162532413101,72.4735392917799,6.72164970580815
"Madrid",28,"2020-04-03",513.0718669795,42.35,92.11,29.01,32.84,829.757572758495,1,10.2625,74.685,6.55,9.3,77.8163636363636,5.07272727272727,8.11417137973565,75.7109385444634,5.35058092044386
